tocsin_score,simllm_score,label
-50.118321212213644,0.9480899572372437,0
-52.729590854830995,0.9988116025924684,0
-49.99090175150462,0.9537994861602784,0
-52.964018292179546,0.9497830867767334,0
-50.458106440771026,0.9832263588905334,0
-54.79036810487763,0.9995777606964112,0
-53.898431879914504,0.8773058652877808,0
-52.92154934781203,0.9109611511230468,0
-53.34628088350876,0.9272604584693908,0
-55.682302117224815,0.9153152704238892,0
-55.13015114275958,0.9417321085929872,0
-53.09144196209073,0.9671343564987184,0
-50.500577587627994,0.8774634599685669,0
-51.477462126443164,0.9366562962532043,0
-52.92155355363906,0.9937041997909546,0
-54.91778756558664,0.9195807576179504,0
-50.967784283607095,0.9904962182044984,0
-54.70542179773828,0.9840682744979858,0
-51.13767689788578,0.9048150777816772,0
-52.79412988710302,0.8896434307098389,0
-53.77101028253747,0.9364551305770874,0
-50.5005795943407,0.9103739261627196,0
-53.26133245995417,0.9979028701782228,0
-52.58176411925465,0.9107188582420348,0
-55.63982896534287,0.936238408088684,0
-52.49681781211531,0.8825309872627258,0
-52.79413408280365,0.9224452972412108,0
-47.27261616615544,0.9626587629318236,0
-51.477462126443164,0.932174563407898,0
-53.30380772993909,0.9122947454452516,0
-54.8328412584473,1.0,0
-51.56240843358251,0.9518610835075378,0
-49.77853598365626,0.9968442916870116,0
-52.666706240820076,0.9791615605354308,0
-53.13391933836474,0.9068901538848876,0
-52.83660094113476,0.923926830291748,0
-52.41187150497596,0.8890478610992432,0
-49.86348229079561,0.9874775409698486,0
-46.15439383430093,0.9989409446716307,0
-53.64359295849647,0.9921050667762756,0
-55.34251910128337,0.978001356124878,0
-53.89842973818329,0.8829315304756165,0
-47.44251630771656,0.9121846556663512,0
-50.07584606880859,0.3191099166870117,0
-55.894670097689115,1.0,0
-55.38499665645693,0.7678184509277344,0
-52.114559429988255,0.9878396391868592,0
-53.21886142279974,0.905242681503296,0
-52.15703258355793,0.9332420825958252,0
-53.72853926563581,0.9532501697540284,0
-51.64735884528499,0.9073337316513062,0
-54.578006674499356,0.9085980653762816,0
-56.65918235907579,0.8890978097915649,0
-53.98337389684058,0.8191714882850647,0
-52.624237272824324,0.9917957186698914,0
-46.890359677663,0.9993449449539183,0
-49.77853598365626,0.9214354753494264,0
-53.6011176750097,0.95745050907135,0
-55.42746540842272,0.9160958528518676,0
-44.681757555295555,0.9822169542312622,0
-51.35004266573415,0.910620927810669,0
-53.77101241920548,0.9171638488769532,0
-51.18014801773906,0.9710016250610352,0
-53.3887519156,0.9450167417526244,0
-47.27261804460047,0.9987337589263916,0
-52.41187150497596,0.9659439325332642,0
-54.66294864416861,0.9287892580032348,0
-50.92531113003742,0.8952951431274414,0
-50.45810443574606,0.2731732726097107,0
-48.801651512350354,0.9818110466003418,0
-55.80972379054977,0.8860496282577515,0
-51.77477420143087,0.9835975170135498,0
-55.427463205933165,0.8968377113342285,0
-54.91778756558664,0.9448627233505248,0
-55.38499005405123,0.9003106355667114,0
-47.73982271530183,0.9996520280838012,0
-49.52369706223823,0.973008632659912,0
-43.78982133033243,0.9950671195983888,0
-48.334448762287394,0.9406254291534424,0
-54.49305602988992,0.9841982126235962,0
-53.04896459256796,0.9526934623718262,0
-51.7323010478612,0.9410724639892578,0
-54.620475490598935,0.956527292728424,0
-48.674233990844776,0.9771608710289,0
-49.5661702158079,0.9646121859550476,0
-52.326925197836616,0.9832223653793336,0
-53.21885930807223,0.9309972524642944,0
-53.72853926563581,0.9927247762680054,0
-46.890361540918526,0.9949972033500672,0
-56.27692400732791,0.9176850318908693,0
-54.450578548976885,0.9348803758621216,0
-53.09144196209073,0.9350218772888184,0
-50.45810443574606,0.9806616306304932,0
-50.92530910644741,0.9930176734924316,0
-45.403801165979985,0.965528964996338,0
-55.2575705984054,0.9609723091125488,0
-55.13015333343501,0.996545135974884,0
-52.41187150497596,0.9490429759025574,0
-47.877356606459756,0.4011101424694061,0
-53.6435886952869,0.9293978214263916,0
-58.78284454042685,0.8969498872756958,0
-55.42746981340207,0.986335515975952,0
-53.09144196209073,0.943374752998352,0
-50.458106440771026,0.9445143938064576,0
-50.28821382649233,0.7640018463134766,0
-56.48929873703046,0.9301057457923888,0
-46.890359677663,0.9432644844055176,0
-54.28069026204156,0.9415855407714844,0
-55.85219694411944,0.9268250465393066,0
-60.43929752964408,0.924514651298523,0
-53.34628088350876,0.9498328566551208,0
-53.55864665135712,0.9462140798568726,0
-54.19574395490221,0.8865412473678589,0
-50.967784283607095,0.9925657510757446,0
-53.091439852426404,0.9681243300437928,0
-52.15703258355793,0.9051336050033568,0
-50.5005795943407,0.9480904936790466,0
-52.45433840550084,0.940951406955719,0
-61.92585790458262,0.895796537399292,0
-52.07208627641858,0.8607648015022278,0
-54.45058720366394,0.9178794026374816,0
-53.4312271906481,0.913438081741333,0
-49.48122784108307,0.9396837949752808,0
-52.666710426394,0.9035046696662904,0
-55.63983117627108,0.936286687850952,0
-48.8016534515538,0.9655200242996216,0
-52.41187150497596,0.917176365852356,0
-47.27261616615544,0.9742098450660706,0
-53.04896670054446,0.9749753475189208,0
-51.77477420143087,0.3482007384300232,0
-46.38068369808246,0.9802582263946532,0
-51.64735063615905,0.9996803998947144,0
-52.02961312284891,0.9650683403015136,0
-49.311331294389866,0.9000410437583923,0
-49.628610173419396,0.590347170829773,0
-51.51993528001284,0.964630365371704,0
-52.87907619424236,0.9079964756965636,0
-54.70542179773828,0.9089200496673584,0
-53.64359295849647,0.9554883241653442,0
-54.96026071915632,0.8604810833930969,0
-52.326925197836616,0.944730818271637,0
-48.334448762287394,0.9304454922676086,0
-55.257572794144025,0.9826887845993042,0
-54.06832449419319,0.8995579481124878,0
-51.85971844785011,0.9576085209846495,0
-53.77100814586953,0.967099905014038,0
-54.06832449419319,0.9936478137969972,0
-54.45058720366394,0.9799821376800536,0
-55.63983117627108,0.965060830116272,0
-53.72853926563581,0.9510570764541626,0
-52.58176202984311,0.9344356060028076,0
-48.84412660512346,0.7439018487930298,0
-54.70542179773828,0.964139461517334,0
-52.28445204426694,0.9995942115783693,0
-53.68606611206614,0.9091893434524536,0
-50.54305274791037,0.9912382364273072,0
-57.041449777317226,0.8914604187011719,0
