tocsin_score,simllm_score,label
0.05558149144053459,-0.4360403716564178,0
0.11316357553005219,-1.9147076606750488,0
0.17363287508487701,-1.9025455713272093,0
0.12363150715827942,-0.2887773811817169,0
0.04184015467762947,-0.658941924571991,0
0.1642225831747055,-0.842358410358429,0
0.09943059831857681,-0.8307598233222961,0
0.13426151871681213,-1.1768742799758911,0
0.09516014903783798,-0.5976986885070801,0
0.09091831743717194,-0.6704403162002563,0
0.09721577912569046,-0.3091494739055633,0
0.05026303231716156,-0.3200152218341827,0
0.05261608585715294,-1.345991849899292,0
0.10686197876930237,-1.4904154539108276,0
0.11658335477113724,-1.2666070461273191,0
0.17528481781482697,-1.3243887424468994,0
0.051542967557907104,-0.792000949382782,0
0.12345416098833084,-0.7633956670761108,0
0.052800796926021576,-0.6328201293945312,0
0.09972717612981796,-0.0997272059321403,0
0.09121040999889374,-0.2249670028686523,0
0.1642606407403946,-0.6287227272987366,0
0.0741688460111618,-0.8575145602226257,0
0.045075397938489914,-1.0860906839370728,0
0.09459972381591797,-0.5653684735298157,0
0.06235684081912041,-0.3584297299385071,0
0.40040379762649536,-0.3981742858886719,0
0.08033456653356552,-0.955847978591919,0
0.06718176603317261,-0.6798240542411804,0
0.14336420595645905,-1.3262619972229004,0
0.19518417119979858,-0.9177495837211608,0
0.11838608980178833,-1.246655821800232,0
0.21326038241386414,-0.5505759119987488,0
0.09682159125804901,-1.093124508857727,0
0.14908407628536224,-1.192202925682068,0
0.08215336501598358,-1.0480691194534302,0
0.10490185767412186,-0.411711573600769,0
0.1844186782836914,-0.470152884721756,0
0.0816798061132431,-1.2550288438796997,0
0.08001767098903656,-0.7952929139137268,0
0.5918248891830444,-2.0035860538482666,0
0.3270476371049881,-0.3036921620368957,0
0.09311513602733612,-1.1384605169296265,0
0.09432822465896606,-0.6394476294517517,0
0.09971998631954193,-0.9833065867424012,0
0.10454431176185608,-0.2735576629638672,0
0.14053742587566376,-1.7511547803878784,0
0.07334138453006744,-1.540958046913147,0
0.0702856034040451,-0.3505443930625915,0
0.10521356016397476,-1.1877025365829468,0
0.07993184030056,-0.8445261120796204,0
0.30023816227912903,-0.2737649977207184,0
0.07076157629489899,-0.3141531646251678,0
0.0794304758310318,-1.2209832668304443,0
0.14400188624858856,-0.9365330934524536,0
0.20125676691532135,-0.6720753312110901,0
0.14900115132331848,-0.727531909942627,0
0.12035997956991196,-0.4384863078594208,0
0.33511650562286377,-1.0782335996627808,0
0.08221497386693954,-1.3590984344482422,0
0.08721351623535156,-1.0840173959732056,0
0.13791801035404205,-0.3900401592254638,0
