tocsin_score,simllm_score,label
-3.094748695889616,-9.312325477600098,0
-3.3522525059259287,-10.155921936035156,0
-1.3119961005578813,-7.804225921630859,0
-1.3314272256305941,-10.2734375,0
-1.4864491793714902,-9.915111541748049,0
-2.3854201459838333,-9.811315536499023,0
-0.9899036953048908,-9.92990493774414,0
-0.7197052006792938,-8.933456420898438,0
-4.067129561437904,-9.052105903625488,0
-2.1800936430708977,-10.04716682434082,0
-3.5185807523351462,-9.732396125793455,0
-1.4035788212142128,-11.121015548706056,0
-0.6708819246520404,-9.235275268554688,0
-0.8557111140436809,-8.82412052154541,0
-1.0023350716879225,-8.171415328979492,0
-3.2056849075165834,-9.883172035217283,0
-1.0036001736160427,-9.36306095123291,0
-2.1417028871754265,-8.854497909545898,0
-0.5264217872587728,-8.52094554901123,0
-0.8451071421723724,-7.6317901611328125,0
-1.0662244247758386,-8.437458038330078,0
-2.5403943752750817,-8.754283905029297,0
-1.971484185593328,-10.222484588623049,0
-4.040521871673939,-9.721561431884766,0
-2.73415295731276,-8.532788276672363,0
-1.3447223673740674,-9.681524276733398,0
-2.963361882032229,-9.279057502746582,0
-3.8375396715830483,-9.835686683654783,0
-3.4735335117802597,-8.332317352294922,0
-3.3507934165163173,-8.84403133392334,0
-1.3448095537004998,-9.837181091308594,0
-1.1320371775475977,-9.040387153625488,0
-4.543392363590361,-9.977217674255373,0
-1.4293509529906567,-9.132688522338867,0
-1.5335909347298786,-9.697440147399902,0
-0.5477032963352364,-10.057734489440918,0
-1.5607801668043437,-10.554067611694336,0
-2.1752250084422458,-7.816391944885254,0
-2.5952079435688478,-9.900486946105955,0
-2.777055681580343,-8.99317455291748,0
-1.7484708962407762,-8.910788536071777,0
-3.795212908536861,-11.043309211730955,0
-0.5434225904866191,-8.357701301574707,0
-2.9614956194128927,-9.878735542297363,0
-2.6676552732536667,-8.899948120117188,0
-2.479649340496459,-8.488748550415039,0
-1.5652251950660996,-9.092033386230469,0
-2.3757285670000567,-10.874616622924805,0
-0.7153329597749472,-8.984524726867676,0
-2.29889077858578,-9.595688819885254,0
-0.844250322087608,-9.244743347167969,0
-1.5353682237478476,-8.74658203125,0
-1.7892591216507656,-9.76708698272705,0
-0.6980503697503004,-8.784001350402832,0
-1.6052617048663682,-8.49069595336914,0
-2.041282429095149,-8.467958450317383,0
-1.284330840087361,-8.67176628112793,0
