tocsin_score,simllm_score,label
2.82214627651025,-0.5744596123695374,0
-5.383617835888714,-1.0751402378082275,0
-34.118040099452095,-0.3012110888957977,0
-3.341702438357696,-1.25261652469635,0
6.57680949071573,-0.5983259081840515,0
0.0,-1.5596553087234497,0
-1.2448735567471505,-2.6387765407562256,0
-23.361827038896074,-1.0148845911026,0
-12.552588626399416,-1.898093104362488,0
11.897936080210284,-3.4306063652038574,0
-2.9790829722720598,-1.3541486263275146,0
-1.066095534674074,-1.6354849338531494,0
-0.8846109686379193,-2.7005956172943115,0
11.791055940860032,-1.7797726392745972,0
-3.102913645600086,-1.2337230443954468,0
-8.19520712123793,-0.4460369050502777,0
-28.45375260898972,-1.657365083694458,0
-11.443101168091703,-1.4026390314102173,0
11.30786692561309,-1.7185945510864258,0
-9.3329799493476,-2.0941004753112797,0
1.7176401156224779,-1.5063859224319458,0
-14.25285172815782,-3.863514661788941,0
-32.25112896390446,-1.219405174255371,0
-13.558136697894495,-0.0736440867185592,0
-6.11371848043745,-3.1293294429779053,0
-16.029076520713918,-2.335224866867065,0
6.595318072878919,-1.809662222862244,0
16.63428704427136,-0.0002657951554283,0
-6.617521083912604,-1.3354671001434326,0
-11.116642533850547,-1.0527108907699585,0
-1.3437840807315347,-2.621776580810547,0
-14.891943010676712,-2.1064233779907227,0
-17.725480810817754,-2.7323617935180664,0
2.9509871711475,-2.942176580429077,0
-37.975718190913376,-1.1884409189224243,0
0.17722433451794953,-2.275276660919189,0
-12.984009703774467,-1.8851310014724727,0
-15.889245238387423,-1.125377535820007,0
-12.643037600528503,-1.1810940504074097,0
2.1960405839631782,-1.8256195783615112,0
14.1803802944459,-0.9455297589302064,0
-26.712105480961263,-1.9798444509506223,0
-49.98663957263716,-0.9789643287658693,0
-34.5994626597814,-0.5104261040687561,0
3.3646445753808156,-2.733282804489136,0
-31.479141451221587,-1.324410080909729,0
7.117102109304709,-0.7970061302185059,0
-10.607959256702157,-2.899128198623657,0
-6.4026753661462905,-2.20162034034729,0
-18.720220583645993,-1.4451946020126345,0
2.7161541608999458,-1.0237529277801514,0
-5.877473624558565,-0.5713149309158325,0
-34.68521704870931,-1.6511292457580566,0
5.799858248907857,-1.085490107536316,0
4.9591930110449525,-2.495241641998291,0
-9.636128224591623,-2.3620073795318604,0
-2.248693703486833,-1.0447468757629397,0
-3.413595032815685,-1.54381000995636,0
-15.7739919330836,-2.095747232437134,0
-9.33115485360409,-2.518227815628052,0
-16.462151753501608,-1.0804585218429563,0
-4.538066144948808,-2.182785987854004,0
11.980552801440947,-1.558743596076965,0
4.373224337966996,-1.3353172540664673,0
-12.103556225768637,-1.2400344610214231,0
-3.3722209194457857,-1.559278964996338,0
1.7534424294758464,-1.5052123069763184,0
3.4375497229784946,-0.6798720955848694,0
11.970999827056328,-1.8157788515090945,0
-5.837053660081895,-1.9427452087402344,0
4.4922999350808555,-3.211329460144043,0
-0.6317822627943269,-0.1909377127885818,0
22.113419226075667,-0.6729876399040222,0
2.1791520298250746,-0.3840091228485107,0
-0.4468961731345358,-0.8449117541313171,0
-1.36214597109451,-2.502364158630371,0
-2.736697839275495,-1.163966178894043,0
-6.050943681290016,-1.185938596725464,0
3.904479088572856,-2.4268581867218018,0
-6.922502430248434,-2.6192820072174072,0
13.965163567561527,-1.033769130706787,0
12.014592819009822,-1.0616624355316162,0
-12.610485020894888,-1.8971871137619016,0
-1.9180768114223112,-1.0466852188110352,0
10.193059143162381,-0.3685604631900787,0
4.943411656974536,-4.162129878997803,0
-4.198382768472948,-2.066772937774658,0
0.7589820641156264,-0.9053847193717957,0
0.46412190986184726,-1.96224582195282,0
-3.7881619497339867,-1.3041090965270996,0
-7.421732542985752,-0.9214587807655334,0
10.921813906070222,-2.0487923622131348,0
1.6451871536765899,-0.3586020469665527,0
-18.230598167223533,-1.866144180297852,0
-21.03480544312193,-2.6072351932525635,0
1.5025647567630358,-0.6248432993888855,0
-43.382273499192635,-1.828019618988037,0
-2.4120037212142136,-2.354422807693481,0
-10.653830310338902,-1.1129363775253296,0
-26.77338656807881,-1.435571312904358,0
-3.151401820781383,-1.93348491191864,0
-33.68499970857312,-3.15789008140564,0
-12.765031764336083,-3.28666353225708,0
8.521951303457442,-3.899554967880249,0
8.313180726285916,-1.3977248668670654,0
-9.31539226299734,-0.1329273730516433,0
1.9135683094869587,-2.3235998153686523,0
-2.9864629270368424,-2.2663650512695312,0
-12.41683506521958,-1.156121850013733,0
1.3607039121206106,-1.620208501815796,0
0.8954209284369361,-0.9391689896583556,0
3.3612867749787525,-4.774249076843262,0
-28.836519093257117,-0.6663542985916138,0
4.692659055888314,-0.6243654489517212,0
