tocsin_score,simllm_score,label
-10.729734943929055,-9.99015748031496,0
-9.9432143887926,-10.216535433070868,0
-9.273990253588238,-10.336614173228346,0
-10.094881661622567,-10.5748031496063,0
-11.306715427699716,-9.950787401574804,0
-9.582945333886718,-9.976377952755906,0
-9.916977491283497,-10.291338582677165,0
-9.904433816850993,-10.293307086614174,0
-10.619333044687936,-10.283464566929132,0
-10.65654296034042,-10.043307086614174,0
-10.424778397235086,-10.003937007874017,0
-10.699638465488638,-10.358267716535432,0
-11.11631068976757,-10.1003937007874,0
-10.01518218230122,-10.269685039370078,0
-9.827386126312831,-10.86023622047244,0
-9.538566715515683,-9.846456692913383,0
-11.037952364929284,-10.364173228346456,0
-9.931747882679169,-10.297244094488187,0
-10.922437090786739,-10.37992125984252,0
-9.966275815810413,-10.61023622047244,0
-10.238125597957847,-10.200787401574804,0
-9.776501945478019,-10.409448818897635,0
-10.64071265819607,-10.377952755905511,0
-11.05430417824761,-10.31496062992126,0
-10.45330746819511,-10.181102362204726,0
-10.88737971574485,-9.968503937007874,0
-7.628500738967635,-10.312992125984252,0
-10.767946227942907,-10.1751968503937,0
-10.635295820666819,-9.94291338582677,0
-9.923993054815822,-10.070866141732283,0
-9.677229900477776,-10.133858267716535,0
-10.178152435297855,-9.807086614173228,0
-9.123511097450407,-10.405511811023622,0
-10.414274333366244,-10.358267716535432,0
-9.77021625745394,-10.452755905511813,0
-9.989603599106363,-10.818897637795276,0
-10.417513205146305,-10.049212598425196,0
-9.453646057458538,-9.933070866141732,0
-10.66924441455313,-10.208661417322832,0
-10.553793527913623,-10.118110236220472,0
-6.454282699896157,-10.208661417322832,0
-7.835074642030905,-10.047244094488187,0
-10.469011622423567,-10.387795275590552,0
-10.191872209325433,-10.173228346456693,0
-10.395327699687794,-10.242125984251969,0
-9.951306408758784,-10.952755905511813,0
-10.00885575731698,-9.724409448818898,0
-10.403402424030734,-10.385826771653544,0
-10.689980632744199,-10.37992125984252,0
-10.25137372890309,-10.53543307086614,0
-10.739220630037511,-10.3248031496063,0
-8.675898421214804,-10.106299212598426,0
-10.465055316343587,-10.395669291338582,0
-10.609182007153196,-10.03543307086614,0
-10.033463282451335,-10.303149606299211,0
-9.374347283975016,-10.358267716535432,0
-9.654090955622118,-10.405511811023622,0
-10.011006190143936,-10.374015748031496,0
-8.263473511929215,-9.90748031496063,0
-10.526461076372508,-10.137795275590552,0
-10.644853359475963,-9.913385826771652,0
-9.57513973149189,-10.6751968503937,0
-8.797768503530168,-10.253937007874017,0
-9.71465256366378,-10.61023622047244,0
-9.969192905918387,-9.992125984251969,0
-10.180509540760294,-10.673228346456693,0
-10.64731753538854,-10.40748031496063,0
-7.986958325935288,-10.513779527559056,0
-10.56887074276667,-9.708661417322832,0
-6.227307223354167,-10.413385826771654,0
-11.131791706416074,-10.222440944881887,0
-9.78379224688641,-10.297244094488187,0
-10.52713689396485,-10.606299212598426,0
-10.138479823415986,-9.919291338582678,0
-9.831488484514324,-10.131889763779528,0
-10.124582599053802,-10.153543307086617,0
-9.64357041179826,-10.421259842519683,0
-10.06122476825809,-10.127952755905511,0
-9.24348417826472,-9.844488188976378,0
-10.423301385113946,-10.423228346456693,0
-10.446500435748716,-9.94291338582677,0
-11.211522673619456,-10.00984251968504,0
-11.024914993135486,-10.521653543307089,0
-10.046585457777969,-10.311023622047244,0
-8.713465692490596,-10.051181102362204,0
-10.055954493404043,-10.043307086614174,0
-9.730121378523247,-10.047244094488187,0
-10.951167912431648,-10.568897637795274,0
-11.004460501575702,-10.159448818897635,0
-9.946711366659065,-10.53740157480315,0
-9.636707506352378,-10.112204724409448,0
-9.882717059232155,-10.25984251968504,0
-9.596440340502603,-10.387795275590552,0
-10.743644679280552,-10.395669291338582,0
-10.355127224399212,-10.068897637795276,0
-10.589324306062181,-10.30708661417323,0
-10.731642829430447,-10.362204724409448,0
-10.493870048298906,-10.393700787401574,0
-10.386882182147895,-10.387795275590552,0
-10.088585114130254,-10.230314960629922,0
-10.727615004536371,-10.08464566929134,0
-10.633069600138363,-10.183070866141732,0
-10.170238974514557,-10.177165354330707,0
-10.11141563446391,-10.322834645669293,0
-10.545448163729551,-10.145669291338583,0
-10.785781843780239,-10.271653543307083,0
-10.567739451939975,-10.255905511811022,0
-9.31009601565749,-10.36023622047244,0
-10.01312481604776,-10.031496062992126,0
-8.72307092513827,-10.505905511811022,0
-9.761299736735717,-10.901574803149607,0
-9.808496700079912,-10.336614173228346,0
-10.533583643526018,-10.22047244094488,0
-10.283487031026365,-10.383858267716535,0
-6.125827788628089,-10.307086614173228,0
-9.147328133468012,-10.793307086614174,0
-10.10757296967149,-9.966535433070868,0
-10.85166837860759,-9.893700787401574,0
-10.211671020590344,-9.929133858267717,0
-8.579703136394011,-10.26771653543307,0
-10.692448531370793,-10.269685039370078,0
-10.385723235855385,-10.372047244094489,0
-8.148165909853585,-10.273622047244094,0
-10.196681117038636,-10.238188976377952,0
-10.624027615507696,-9.864173228346456,0
-10.505235538122031,-10.238188976377952,0
-10.081394214765421,-10.124015748031496,0
-9.515541371744467,-10.05708661417323,0
-9.670011737729324,-10.169291338582678,0
-11.110774773408293,-10.413385826771654,0
