tocsin_score,simllm_score,label
-3.094748695889616,0.9268054366111756,0
-3.3522525059259287,0.9786490201950072,0
-1.3119961005578813,0.8809183239936829,0
-1.3314272256305941,0.9427823424339294,0
-1.4864491793714902,0.990407407283783,0
-2.3854201459838333,0.9378243684768676,0
-0.9899036953048908,0.9707393050193788,0
-0.7197052006792938,0.9512593746185304,0
-4.067129561437904,0.9709855318069458,0
-2.1800936430708977,0.9420901536941528,0
-3.5185807523351462,0.9738370180130004,0
-1.4035788212142128,0.8265513181686401,0
-0.6708819246520404,0.924004077911377,0
-0.8557111140436809,0.8901470899581909,0
-1.0023350716879225,0.9186742901802064,0
-3.2056849075165834,0.4942182898521423,0
-1.0036001736160427,0.9327074885368348,0
-2.1417028871754265,0.97417151927948,0
-0.5264217872587728,0.942122220993042,0
-0.8451071421723724,0.9392189383506776,0
-1.0662244247758386,0.9553982019424438,0
-2.5403943752750817,0.9528490900993348,0
-1.971484185593328,0.9333503246307372,0
-4.040521871673939,0.9852766394615172,0
-2.73415295731276,0.9685646891593932,0
-1.3447223673740674,0.961007833480835,0
-2.963361882032229,0.9708391427993774,0
-3.8375396715830483,0.9777493476867676,0
-3.4735335117802597,0.8936916589736938,0
-3.3507934165163173,0.9649628400802612,0
-1.3448095537004998,0.9504982233047484,0
-1.1320371775475977,0.9615647792816162,0
-4.543392363590361,0.9846695065498352,0
-1.4293509529906567,0.8817063570022583,0
-1.5335909347298786,0.9534643888473512,0
-0.5477032963352364,0.986054539680481,0
-1.5607801668043437,0.9954397678375244,0
-2.1752250084422458,0.9423537254333496,0
-2.5952079435688478,0.9568021893501282,0
-2.777055681580343,0.9817627668380736,0
-1.7484708962407762,0.9434068202972412,0
-3.795212908536861,0.8627277612686157,0
-0.5434225904866191,0.949861466884613,0
-2.9614956194128927,0.980490267276764,0
-2.6676552732536667,0.9605643153190612,0
-2.479649340496459,0.9722017049789428,0
-1.5652251950660996,0.9264341592788696,0
-2.3757285670000567,0.959097385406494,0
-0.7153329597749472,0.9192426204681396,0
-2.29889077858578,0.98449045419693,0
-0.844250322087608,0.8897863626480103,0
-1.5353682237478476,0.9637784957885742,0
-1.7892591216507656,0.9564313888549804,0
-0.6980503697503004,0.948975682258606,0
-1.6052617048663682,0.9035507440567015,0
-2.041282429095149,0.9878827929496764,0
-1.284330840087361,0.9827008247375488,0
-1.8044278473861528,0.9869654774665833,0
-2.6042464806992434,0.9673857688903807,0
-0.9288285052012241,0.8872098922729492,0
-3.802906648502653,0.947389841079712,0
-2.4337807818517248,0.8538997173309326,0
-2.9631177371328055,0.981731414794922,0
-3.553878993109849,0.9415329694747924,0
-2.9964462489605173,0.9551371335983276,0
-2.0935036444954576,0.914682686328888,0
-1.4389242882465065,0.9621515274047852,0
-0.7852453800533331,0.9091088771820068,0
-0.9733443430654735,0.9204543232917786,0
-1.496831765147727,0.9442201852798462,0
-0.3908147853605809,0.9312602281570436,0
-1.7207721881256155,0.8996565937995911,0
-3.0935546930648967,0.9413999319076538,0
-0.6060840809962937,0.9313905835151672,0
-1.0776457605925638,0.9281709790229796,0
-1.2556517104485756,0.9471673965454102,0
-1.3723395897777162,0.9267737865447998,0
-1.47996069928963,0.9821027517318726,0
-1.338027106262154,0.9622906446456908,0
-1.181184472662473,0.9219921231269836,0
-3.791250316776391,0.9783085584640504,0
-1.0614665744104077,0.9720933437347412,0
-1.3061819773713907,0.944616675376892,0
-3.0619607582727792,0.9788384437561036,0
-3.0573670970104687,0.9703470468521118,0
-1.6989627650268544,0.9373446106910706,0
-0.9171185771470546,0.9294449090957642,0
-1.4992319722466352,0.8819435238838196,0
-1.1251347090137658,0.8932681679725647,0
-1.8944550769913202,0.9781363010406494,0
-2.865112617886649,0.9843909740447998,0
-1.2334470620349163,0.8839889764785767,0
-0.7710326897161461,0.9729753136634828,0
-2.3233929811313496,0.9203768372535706,0
-1.8121048024647939,0.889701783657074,0
-0.33039730785510557,0.8991129398345947,0
-0.8751946109404544,0.9895972013473512,0
-1.1008600399382704,0.94096577167511,0
-1.23765466563807,0.9038072824478148,0
-3.4197164946568575,0.9766498804092408,0
-1.38967366341775,0.9232414960861206,0
-2.223231973135296,0.9336144924163818,0
-1.1709025563204003,0.884750247001648,0
-0.9162452692930434,0.925895929336548,0
-2.1352612969477196,0.9164034724235536,0
-1.0009168102512058,0.9177629947662354,0
-1.05091242931086,0.9307454824447632,0
-1.4628594984145218,0.9784549474716188,0
-1.7787584547040984,0.949053943157196,0
-1.7571820168491707,0.8790524005889893,0
-2.697345779930062,0.9825631380081176,0
-0.6567147629138483,0.9317464828491212,0
-1.5616830573394966,0.9677876234054564,0
-2.2628599604691733,0.9776886701583862,0
-4.312749992741843,0.9589144587516784,0
-2.125723073732,0.9557567238807678,0
-0.912183117839341,0.883926272392273,0
-1.032564759771544,0.9445655345916748,0
-1.6989594540282258,0.8595359325408936,0
-4.218190623936751,0.961100459098816,0
-0.4062468514178591,0.952753722667694,0
-1.8923569414866177,0.9818902611732484,0
-3.262744805936471,0.911638081073761,0
-3.940165296023101,0.9677850008010864,0
-1.4251632240643528,0.9774991869926452,0
-1.96486410524732,0.9769887328147888,0
-0.5967137115402312,0.9620983600616456,0
-1.452350282521287,0.944200873374939,0
-0.005921284102026502,0.9421172142028807,0
-0.848058099370531,0.8644386529922485,0
-1.9449518208677752,0.8921297788619995,0
-2.2652602886114757,0.9277203679084778,0
-0.805641396273803,0.9326961040496826,0
-1.8598169090926837,0.8814578652381897,0
-0.4251285002292709,0.9541931748390198,0
-3.863176779885955,0.9050372838974,0
-3.38470226272461,0.9006919264793396,0
-2.6914881393053984,0.9661824107170104,0
-0.6759232953945087,0.965313196182251,0
-2.6686283648855023,0.9849054217338562,0
-1.0871678926296668,0.9721715450286864,0
-2.8687578377912724,0.9157609343528748,0
-1.0338166038630354,0.9715449213981628,0
-3.403855301418482,0.95822012424469,0
-0.4517990302759219,0.9272412061691284,0
-1.6711079143196128,0.8684462308883667,0
-0.781032969275772,0.9144353866577148,0
-2.051703799911546,0.9772793054580688,0
-3.8181566107027876,0.9354387521743774,0
-3.879682293197354,0.9685589671134948,0
-3.3627854493752203,0.9942036867141724,0
-1.6161044880450104,0.9655909538269044,0
-2.424094881100748,0.9810317158699036,0
-3.0140431099436924,0.9773748517036438,0
-2.489166944093854,0.9478541612625122,0
-0.7467818054679929,0.963104784488678,0
-0.8849453558916552,0.8758270740509033,0
-3.0210347550877703,0.97210431098938,0
-1.9822545061098358,0.9128793478012084,0
-0.4289563272073571,0.9810474514961244,0
-2.2262883503447557,0.9869652986526488,0
-0.4271038931970576,0.9773937463760376,0
-2.696520429597065,0.9912891387939452,0
-1.601099606842605,0.9365007281303406,0
-4.117805499998919,0.876645565032959,0
-1.0778466180724877,0.8961455225944519,0
-3.243397385981391,0.9597183465957642,0
-4.009386321680918,0.9607837200164796,0
-1.2078439197647768,0.8614686727523804,0
-2.1566635275505663,0.9655158519744872,0
-2.7948046123487393,0.9736177921295166,0
-0.6333848390816629,0.7640294432640076,0
-4.091029436120319,0.9501861333847046,0
-2.126106686774368,0.914051592350006,0
-1.1604615931054632,0.9621949791908264,0
-3.937572692801696,0.952339231967926,0
-4.153669098090509,0.9822879433631896,0
